N.LA,N.UNK,N.Grp3A,N.Grp3B,N.Grp2A,N.Grp2B,N.Grp4,N.Grp1,N.Grp5,migNat,migGrp3,migGrp2,bottleneckSeverity,T.UNK,T.Grp3A,T.Grp3B,T.Grp2A,T.Grp4,T.Grp2B,T.Grp1,T.Grp5,est.N.LA,est.N.UNK,est.N.Grp3A,est.N.Grp3B,est.N.Grp2A,est.N.Grp2B,est.N.Grp4,est.N.Grp1,est.N.Grp5,est.migNat,est.migGrp3,est.migGrp2,est.bottleneckSeverity,est.T.UNK,est.T.Grp3A,est.T.Grp3B,est.T.Grp2A,est.T.Grp4,est.T.Grp2B,est.T.Grp1,est.T.Grp5,lowHPD.N.LA,lowHPD.N.UNK,lowHPD.N.Grp3A,lowHPD.N.Grp3B,lowHPD.N.Grp2A,lowHPD.N.Grp2B,lowHPD.N.Grp4,lowHPD.N.Grp1,lowHPD.N.Grp5,lowHPD.migNat,lowHPD.migGrp3,lowHPD.migGrp2,lowHPD.bottleneckSeverity,lowHPD.T.UNK,lowHPD.T.Grp3A,lowHPD.T.Grp3B,lowHPD.T.Grp2A,lowHPD.T.Grp4,lowHPD.T.Grp2B,lowHPD.T.Grp1,lowHPD.T.Grp5,highHPD.N.LA,highHPD.N.UNK,highHPD.N.Grp3A,highHPD.N.Grp3B,highHPD.N.Grp2A,highHPD.N.Grp2B,highHPD.N.Grp4,highHPD.N.Grp1,highHPD.N.Grp5,highHPD.migNat,highHPD.migGrp3,highHPD.migGrp2,highHPD.bottleneckSeverity,highHPD.T.UNK,highHPD.T.Grp3A,highHPD.T.Grp3B,highHPD.T.Grp2A,highHPD.T.Grp4,highHPD.T.Grp2B,highHPD.T.Grp1,highHPD.T.Grp5
1114,1561,168,56,282,41,100,179,52,0.0415,0.007,0.0078,0.005,4348,3,2,33,3,7,8,3,1743,1363.16412097111,219.977877750086,144.174486843968,72.5761137116416,125.998422059278,145,44.3142178789917,102.710751939335,0.0298392744081462,0.00109953830133643,0.00100115003743685,0.00497344971510706,2963,9.99272426329971,4.99946675420567,24.0292721065585,4.99769786467938,9.98654494493063,24.9961968213782,10.0196505461572,158.286264572104,125.874177968837,13.0402970137365,11.986743320276,11.0210379152318,11.0803721076959,11.0099086526445,11.0164515020357,11.975172900397,0.0111,0.000199452035633786,2e-04,0.00198972287038831,1102.45281522272,2.99919154628143,2.9933256537385,3.99320909844867,2.99598797181429,2.99691361448586,3.00145038486516,3.00063524128215,9035.02677288025,9113.36230515074,1720.11733920604,1757.22274954546,894.348629350097,1675.51550710955,1743.98301821472,885.107299315914,1317.93133070423,0.0488986098275373,0.00890548540205451,0.00900161764456254,0.101528359194903,4891,37.9223775311431,24.9176612800684,48.99650067404,25.0204819600877,39.9840019419721,48.9968667859238,38.8962945270204
1631,4226,61,332,1613,329,38,16,61,0.0383,4e-04,0.0035,0.02,4902,26,26,44,12,33,44,8,694.491212194661,854.374216721812,91.5426025243213,505.797406346739,610.323316321794,169.638878750725,100.803795890226,75.5168564551346,77.4398998047561,0.0297901179032852,0.00103676513166109,0.00104679506261755,0.033357548884428,3029.47403187492,7.05657529971387,4.99567161854233,19.7339874948667,4.05528308087712,7.58007674133421,28.0888223637861,12.0680331705142,110.781905589357,113.421798488364,11.3952000753399,22.0448695021596,53.8194450415293,12.8177663004945,11.2314632885337,11.3833966064883,11.1649648582191,0.0109638434698374,0.00019238216855193,0.000186779164316099,0.00253307980646195,1094.84008482161,2.56136555257484,2.65968255688703,2.83705448168708,2.58243712482067,2.62123032157513,3.35636775759593,2.99203629890061,8148.78948120903,8656.380392032,1549.64660631689,1904.08786036259,1921.04403594501,1732.34640422331,1647.6388803011,1546.47721219946,1430.37512490562,0.0488952416091431,0.00897942128819557,0.00901151064840292,0.226147754038484,4914.40277207436,35.1527176576419,26.28759028154,48.0554742469186,22.7439473170315,36.1653377851541,48.962958196634,40.3682199356229
217,815,217,677,434,1177,1018,725,596,0.0156,5e-04,2e-04,0.011,2155,7,2,45,7,19,7,5,337.133786173825,579.106659479023,122,136.280419258251,903.737075009275,81.5869478703822,145.015494171179,122.320977229114,119.055415484198,0.0294192259026787,0.00100022443987829,0.000905075585607482,0.011,2990.58976073436,14,6.03027329997116,31.1872409377796,6.02808206849969,13.9453980095314,26,11,106,107.844172364906,11.9115705321269,11.002375149701,137.495887417652,11.0130268872702,11.0024835724459,11.9980012218722,11.0099950136468,0.0110018778763779,2e-04,2e-04,0.002,1105,3,2.99588266768481,5.87800693307268,2.99749361095513,3,3,3,6621,8720,1671.7805667568,1713,1936,1513.14693828902,1735.56956478673,1697.62646635711,1698.01230960819,0.0490044284034045,0.00890026816080897,0.00890541480783131,0.207359711509989,4900.05748691984,40.9562500982262,29.1090064565342,48.9991190699366,29,40.9556041673116,48.9955579812531,39
591,729,1542,108,1611,822,14,152,20,0.0474,0.001,4e-04,0.069,1748,19,5,35,3,16,13,9,583.905045633263,713.640730075965,203.273682153986,193.575417919346,668.23090296373,179.74163967916,71.2287660309055,153.502667672216,87.2587366025857,0.0312895322865528,0.00104652337228511,0.00111006132467563,0.028800498607547,3045.82244906275,13.2687654382481,6.01161142715027,26.475618603829,6.19701991238127,11.7497685669727,26.7428614577121,11.4895658212865,110.166308050218,111.278001058957,14.6132065533385,12.4009128359138,67.0883733006363,14.067142948685,10.8672368737524,13.3671959195239,11.0581301094955,0.0111953839976935,0.00019099557046022,0.000206310486445928,0.0042393977944946,1108.96344638741,2.70529398637476,2.96919457749895,4.10298368676904,2.95966097095442,2.86417443010528,3.06387293249497,3.03255408012047,8346.87680814889,8848.87082702111,1666.62966185638,1773.91030551492,1937.14045444149,1614.46269603963,1542.66294136248,1568.60416507278,1648.01069898081,0.0491230707665642,0.00922736238680753,0.00911750325804029,0.209767092206311,4906.33681805875,41.1930357996689,28.1167995050082,48.9396322998441,28.4700469598886,39.9834897865824,49.0434854910966,40.4613370340299
504,3264,131,146,47,16,34,147,1282,0.0228,6e-04,7e-04,0.006,1759,8,6,26,3,2,47,29,1346.39204599195,1368.66437461152,146,130.138801230043,40,115,133.000775370019,38,708.152602516306,0.0301042099738087,0.000999981719412171,0.00109876355677054,0.0169445424059384,3080,10.9999318103395,5.00111925014682,26.999963376336,5.00078903898381,11,26.9813178670917,11,132,128.009874013968,11.9963086105811,11,11,11.0013285821466,11.0011076317793,11,56.0504461071784,0.0112962608243006,0.000199698722445964,0.000199863869339458,0.00200298946445433,1109,3,3,4,2.99951405409029,3,3.00312102416815,3,9024,9202.41897136282,1700,1774.32047048365,601.896464310255,1706,1752,892.796547446036,1901.95040691394,0.0491,0.009,0.00900199872378465,0.203860700744087,4911.11091500512,37.9982831864648,25,48.9999786629192,26.0216339651801,39.9435463999823,48.9984718463854,39.0197721649608
425,2381,62,12,776,43,13,139,918,0.0247,0.0017,5e-04,0.087,4596,24,22,34,23,6,42,20,389.748541332916,547.504872423311,108.817151757831,139.895152359343,729.853932161234,236.687694431885,150.438894296754,138.053130299389,125.362721871269,0.0296272656609449,0.00101630605613602,0.000993665791162146,0.012600592121891,3021.07512506742,14.9543444675019,6.94990312921196,30.8376089804082,6.98339987249022,14.086305878388,25.6816134614968,10.8715829566008,107.257802016567,107.195065020594,11.0733106347279,10.9933415085413,98.423349752238,13.0121469722361,11.1018530225231,11.9941992597565,11.0469286867372,0.011097720664193,0.000201309177397326,0.000199272651729076,0.00211007708689832,1108.15448330198,3.00002877603368,2.99462848305354,5.29008188634815,2.99788357871671,3.00941044033274,3.00378438395964,2.97533867731768,6663.46674116607,8618.96691564471,1660.78311331919,1743.57788068863,1914.20039369707,1797.79738002184,1761.28830246466,1754.41983338834,1708.73823176588,0.049088650214109,0.00901748251466726,0.00889189061479995,0.216688256374789,4889.81607188553,40.9646878924688,29.4757556785248,48.9666212250967,29.9352084065123,41.0697473010601,48.9597652716178,38.9251528557093
157,986,1916,304,130,26,322,90,1062,0.0317,0.0085,3e-04,0.002,2914,14,7,37,11,3,35,16,876.924455283918,1037.68535372048,201.853551342315,204.165856418585,42.9626163014731,27.8075953463504,227.368166611096,96.3275023054638,368.24766119217,0.0303698885042383,0.000985035717970915,0.00086044826668239,0.0288580758763716,2986.94857932567,10.7944899594854,5.07792536061915,26.9538681470613,5.33363549897713,10.8102137396942,27.2136665993289,11.9763104753749,113.702595278901,108.709139066792,14.5299555683643,12.8746328240357,11.6935646332921,10.9827662228548,13.2198839187,11.8464482343877,17.4496575735754,0.0111892108946746,0.00018061501491775,0.000194911674368939,0.00229460896176255,1143.29589942655,2.8453139099333,2.63212737026259,3.93780478457145,2.71696350698753,2.69867930358634,3.29760195823974,2.83799792307443,9001.5583911572,9357.57899085564,1799.47775236201,1838.6911901033,856.81038860197,413.394753703821,1846.16123694046,1478.23909878207,1883.65578122822,0.0490656967451637,0.00902752360597409,0.00806829106618023,0.213622282581431,4856.17346038347,39.408581541522,28.69148359503,49.0557833411121,27.0983068189686,40.1324650729964,48.8350246411191,40.3710888508099
964,1041,14,64,708,670,355,24,85,0.0448,0.0056,0.0087,0.008,1210,3,3,10,3,7,49,38,1151.17231783174,976.700367560743,43.3698027440168,115.033702809166,724.661484643301,155.778057065876,129.063910302752,55.0616972670489,271.593629347688,0.0301451643651502,0.000993964853233952,0.00111673536473915,0.0152330103333716,3055.8324105912,12.9916592769245,5.95725643421822,27.1126973454979,5.96257206208951,11.8279592597729,25.8998508192094,10.8812446175883,117.625453960989,116.989118862144,11.0230235936901,11.0395400141601,93.9944935231518,12.8006302600412,11.0407227474115,11.0499090675615,16.5491959256605,0.0111068474848035,0.000194817556395579,0.00019597682509631,0.00218990695645121,1110.16306256073,2.99147953912463,2.95523886586115,4.182775481962,2.9811827403371,2.96859795216729,3.06448643096028,2.98827968535386,8807.97911536839,8888.57028894307,907.848096650834,1730.07812500164,1901.08921996144,1682.73349793236,1765.48515514678,1097.08440865853,1706.49747005878,0.0488884016105925,0.00872876871644973,0.00892515860628216,0.189886113650142,4887.64063290856,40.7788750127205,28.0196072778441,48.8918928218104,27.6400548708503,39.5818544917392,48.9426697104407,39.7469709283651
2174,768,292,1629,1261,464,20,239,401,0.0231,5e-04,0.0036,0.057,1304,6,3,45,6,6,22,13,1329.53485562504,1390.80425177233,448.924642379443,311.973530388002,417.425495175091,347.896381895247,59.83270173408,62.4900625101696,62.6702801451632,0.030236331692094,0.00118945086623629,0.00114831287438243,0.0542741210219287,3039.71239846461,7.9133776346933,3.99063339650191,20.8851164898333,4.04816883641907,8.6723012177672,27.8254614411193,11.8080888650772,118.735777353218,124.552255280315,24.0263500566259,15.4806742320579,36.9652804290789,19.388558862494,11.1351422272932,11.002550643758,11.0113460382809,0.010953852981942,0.000198911105131776,0.000197752652173112,0.00299604609748494,1097.97973530939,2.93980149423708,2.95001849614584,2.99510010641167,2.96168592950153,2.92641166071198,3.01186729136973,2.94426338483083,8937.90846385226,8993.38883681729,1830.3849486809,1793.67390314074,1836.30911505281,1770.981699878,1472.84058981886,1462.82795415373,1494.16684856756,0.0489568513551778,0.00905366851823011,0.00921658989927377,0.233294939747722,4906.80823405545,35.5147471184109,25.4655965738994,48.8997172300593,22.8713987312618,37.9288451118099,49.0020660853989,40.121512953845
808,3924,10,27,89,535,436,785,105,0.0493,7e-04,4e-04,0.015,4588,3,3,6,3,4,5,3,552.25702043193,1056.70386865312,157.036279625162,144.216068082145,61.8249291550087,128.861337707506,144,688.64104814404,82.6113063890331,0.0291798889667054,0.0010002294194882,0.00100112295323912,0.0189734054094212,2907,11,5.00786757856292,27,5.02206243507341,11.0038753198099,28.9750122473021,11.9833826052897,107.053170382785,111,11.9834080929059,11.9905797501409,11.0628754508701,11.0040630482171,11.0078517300252,65.0767301072268,11.0139538378991,0.0108989648521679,0.000199959384438007,0.000199947813414661,0.00199841396310642,1077,3,3,4,2.99989003823092,3,3.99595001191237,2.99794549924386,8070.44725370621,9063,1750.89323362087,1739.58950118428,1173.99394957332,1742,1730.35237569503,1908,1545,0.0487986288640065,0.00889959867300903,0.0088997491858464,0.211948653444781,4882.35189613584,39,27.0119542223892,48.9961309815276,28.0188576025594,39.7694218690303,48.9962133100431,39.9433691786193
